"","Country","Year","Disease","Value"
"8610","Mauritania",2019,"Falls",6.7
"8611","Mauritania",2019,"Fire, heat and hot substances",3
"8612","Mauritania",2019,"Drowning",2.1
"8613","Mauritania",2019,"Exposure to mechanical forces",2.4
"8614","Mauritania",2019,"Other unintentional injuries",9
"8615","Mauritania",2019,"Self-harm",5.5
"8616","Mauritania",2019,"Interpersonal violence",13.7
"8617","Mauritania",2019,"Collective violence and legal intervention",0
"8618","Mauritius",2019,"Tuberculosis",1.1
"8619","Mauritius",2019,"STDs excluding HIV",0.1
"8620","Mauritius",2019,"HIV/AIDS",9.8
"8621","Mauritius",2019,"Diarrhoeal diseases",1.4
"8622","Mauritius",2019,"Childhood-cluster diseases",0
"8623","Mauritius",2019,"Meningitis",0.2
"8624","Mauritius",2019,"Encephalitis",0.1
"8625","Mauritius",2019,"Hepatitis",0.8
"8626","Mauritius",2019,"Parasitic and vector diseases",0
"8627","Mauritius",2019,"Intestinal nematode infections",0
"8628","Mauritius",2019,"Other infectious diseases",7.4
"8629","Mauritius",2019,"Lower respiratory infections",21.5
"8630","Mauritius",2019,"Upper respiratory infections",0
"8631","Mauritius",2019,"Otitis media",0
"8632","Mauritius",2019,"Preterm birth complications",3.6
"8633","Mauritius",2019,"Birth asphyxia and birth trauma",4.3
"8634","Mauritius",2019,"Neonatal sepsis and infections",1.7
"8635","Mauritius",2019,"Other neonatal conditions",2
"8636","Mauritius",2019,"Protein-energy malnutrition",0.2
"8637","Mauritius",2019,"Iron-deficiency anaemia",2.1
"8638","Mauritius",2019,"Other nutritional deficiencies",0.1
"8639","Mauritius",2019,"Mouth and oropharynx cancers",3.6
"8640","Mauritius",2019,"Oesophagus cancer",2
"8641","Mauritius",2019,"Stomach cancer",5.9
"8642","Mauritius",2019,"Colon and rectum cancers",10.3
"8643","Mauritius",2019,"Liver cancer",3
"8644","Mauritius",2019,"Pancreas cancer",3.1
"8645","Mauritius",2019,"Trachea, bronchus, lung cancers",10.2
"8646","Mauritius",2019,"Melanoma and other skin cancers",0.2
"8647","Mauritius",2019,"Breast cancer",13.4
"8648","Mauritius",2019,"Cervix uteri cancer",2.9
"8649","Mauritius",2019,"Corpus uteri cancer",1.8
"8650","Mauritius",2019,"Ovary cancer",2.6
"8651","Mauritius",2019,"Prostate cancer",6.5
"8652","Mauritius",2019,"Testicular cancer",0.2
"8653","Mauritius",2019,"Kidney cancer",1.2
"8654","Mauritius",2019,"Bladder cancer",1.2
"8655","Mauritius",2019,"Brain and nervous system cancers",1.2
"8656","Mauritius",2019,"Gallbladder and biliary tract cancer",0.9
"8657","Mauritius",2019,"Larynx cancer",1.1
"8658","Mauritius",2019,"Thyroid cancer",0.5
"8659","Mauritius",2019,"Lymphomas, multiple myeloma",3.4
"8660","Mauritius",2019,"Leukaemia",2.9
"8661","Mauritius",2019,"Other malignant neoplasms",4.1
"8662","Mauritius",2019,"Thalassaemias",0.4
"8663","Mauritius",2019,"Sickle cell disorders and trait",0
"8664","Mauritius",2019,"Other haemoglobinopathies and haemolytic anaemias",1.6
"8665","Mauritius",2019,"Other endocrine, blood and immune disorders",4.1
"8666","Mauritius",2019,"Bipolar disorder",0.1
"8667","Mauritius",2019,"Schizophrenia",0.3
"8668","Mauritius",2019,"Alcohol use disorders",3.1
"8669","Mauritius",2019,"Drug use disorders",1.2
"8670","Mauritius",2019,"Alzheimer disease and other dementias",2.4
"8671","Mauritius",2019,"Parkinson disease",0.7
"8672","Mauritius",2019,"Epilepsy",2.4
"8673","Mauritius",2019,"Other neurological conditions",5.9
"8674","Mauritius",2019,"Rheumatic heart disease",0.2
"8675","Mauritius",2019,"Hypertensive heart disease",34.1
"8676","Mauritius",2019,"Ischaemic heart disease",102.8
"8677","Mauritius",2019,"Stroke",56.5
"8678","Mauritius",2019,"Cardiomyopathy, myocarditis, endocarditis",6.7
"8679","Mauritius",2019,"Other circulatory diseases",5.2
"8680","Mauritius",2019,"Chronic obstructive pulmonary disease",37.2
"8681","Mauritius",2019,"Asthma",6.4
"8682","Mauritius",2019,"Other respiratory diseases",32.5
"8683","Mauritius",2019,"Peptic ulcer disease",1.3
"8684","Mauritius",2019,"Cirrhosis of the liver",8.6
"8685","Mauritius",2019,"Appendicitis",0.1
"8686","Mauritius",2019,"Gastritis and duodenitis",0.3
"8687","Mauritius",2019,"Paralytic ileus and intestinal obstruction",1.3
"8688","Mauritius",2019,"Inflammatory bowel disease",0
"8689","Mauritius",2019,"Gallbladder and biliary diseases",1.3
"8690","Mauritius",2019,"Pancreatitis",2
"8691","Mauritius",2019,"Other digestive diseases",10.8
"8692","Mauritius",2019,"Kidney diseases",41.1
"8693","Mauritius",2019,"Benign prostatic hyperplasia",0.1
"8694","Mauritius",2019,"Urolithiasis",0
"8695","Mauritius",2019,"Other urinary diseases",7.9
"8696","Mauritius",2019,"Rheumatoid arthritis",0
"8697","Mauritius",2019,"Other musculoskeletal disorders",1.3
"8698","Mauritius",2019,"Neural tube defects",0.5
"8699","Mauritius",2019,"Cleft lip and cleft palate",0
"8700","Mauritius",2019,"Down syndrome",0.1
"8701","Mauritius",2019,"Congenital heart anomalies",2.6
"8702","Mauritius",2019,"Other chromosomal anomalies",0.1
"8703","Mauritius",2019,"Other congenital anomalies",3.1
"8704","Mauritius",2019,"Road injury",10.9
"8705","Mauritius",2019,"Poisonings",0.7
"8706","Mauritius",2019,"Falls",3.6
"8707","Mauritius",2019,"Fire, heat and hot substances",0.6
"8708","Mauritius",2019,"Drowning",3
"8709","Mauritius",2019,"Exposure to mechanical forces",0.3
"8710","Mauritius",2019,"Other unintentional injuries",4.2
"8711","Mauritius",2019,"Self-harm",8.7
"8712","Mauritius",2019,"Interpersonal violence",2.2
"8713","Mauritius",2019,"Collective violence and legal intervention",0
"8714","Mexico",2019,"Tuberculosis",1.6
"8715","Mexico",2019,"STDs excluding HIV",0.1
"8716","Mexico",2019,"HIV/AIDS",3.2
"8717","Mexico",2019,"Diarrhoeal diseases",2.8
"8718","Mexico",2019,"Childhood-cluster diseases",0
"8719","Mexico",2019,"Meningitis",0.3
"8720","Mexico",2019,"Encephalitis",0.1
"8721","Mexico",2019,"Hepatitis",1.1
"8722","Mexico",2019,"Parasitic and vector diseases",0.2
"8723","Mexico",2019,"Intestinal nematode infections",0
"8724","Mexico",2019,"Leprosy",0
"8725","Mexico",2019,"Other infectious diseases",2.5
"8726","Mexico",2019,"Lower respiratory infections",19.4
"8727","Mexico",2019,"Upper respiratory infections",0.1
"8728","Mexico",2019,"Otitis media",0
"8729","Mexico",2019,"Preterm birth complications",4.3
"8730","Mexico",2019,"Birth asphyxia and birth trauma",1.5
"8731","Mexico",2019,"Neonatal sepsis and infections",1.6
"8732","Mexico",2019,"Other neonatal conditions",0.7
"8733","Mexico",2019,"Protein-energy malnutrition",5.7
"8734","Mexico",2019,"Iodine deficiency",0
"8735","Mexico",2019,"Iron-deficiency anaemia",1.7
"8736","Mexico",2019,"Other nutritional deficiencies",0.6
"8737","Mexico",2019,"Mouth and oropharynx cancers",1.1
"8738","Mexico",2019,"Oesophagus cancer",1.1
"8739","Mexico",2019,"Stomach cancer",5.8
"8740","Mexico",2019,"Colon and rectum cancers",5.7
"8741","Mexico",2019,"Liver cancer",5.7
"8742","Mexico",2019,"Pancreas cancer",3.8
"8743","Mexico",2019,"Trachea, bronchus, lung cancers",6.2
"8744","Mexico",2019,"Melanoma and other skin cancers",1.5
"8745","Mexico",2019,"Breast cancer",6
"8746","Mexico",2019,"Cervix uteri cancer",3.9
"8747","Mexico",2019,"Corpus uteri cancer",0.8
"8748","Mexico",2019,"Ovary cancer",2.2
"8749","Mexico",2019,"Prostate cancer",6.2
"8750","Mexico",2019,"Testicular cancer",0.5
"8751","Mexico",2019,"Kidney cancer",2.3
"8752","Mexico",2019,"Bladder cancer",1.1
"8753","Mexico",2019,"Brain and nervous system cancers",2.1
"8754","Mexico",2019,"Gallbladder and biliary tract cancer",1.7
"8755","Mexico",2019,"Larynx cancer",0.7
"8756","Mexico",2019,"Thyroid cancer",0.8
"8757","Mexico",2019,"Mesothelioma",0.3
"8758","Mexico",2019,"Lymphomas, multiple myeloma",4.1
"8759","Mexico",2019,"Leukaemia",3.9
"8760","Mexico",2019,"Other malignant neoplasms",3.5
"8761","Mexico",2019,"Thalassaemias",0
"8762","Mexico",2019,"Sickle cell disorders and trait",0
"8763","Mexico",2019,"Other haemoglobinopathies and haemolytic anaemias",0.9
"8764","Mexico",2019,"Other endocrine, blood and immune disorders",8.1
"8765","Mexico",2019,"Bipolar disorder",0
"8766","Mexico",2019,"Schizophrenia",0.1
"8767","Mexico",2019,"Alcohol use disorders",2.4
"8768","Mexico",2019,"Drug use disorders",1.2
"8769","Mexico",2019,"Anxiety disorders",0
"8770","Mexico",2019,"Idiopathic intellectual disability",0
"8771","Mexico",2019,"Alzheimer disease and other dementias",2.7
"8772","Mexico",2019,"Parkinson disease",1.3
"8773","Mexico",2019,"Epilepsy",1.5
"8774","Mexico",2019,"Multiple sclerosis",0.2
"8775","Mexico",2019,"Migraine",0
"8776","Mexico",2019,"Other neurological conditions",3.9
"8777","Mexico",2019,"Rheumatic heart disease",0.7
"8778","Mexico",2019,"Hypertensive heart disease",14.3
"8779","Mexico",2019,"Ischaemic heart disease",92.4
"8780","Mexico",2019,"Stroke",32.1
"8781","Mexico",2019,"Cardiomyopathy, myocarditis, endocarditis",1.5
"8782","Mexico",2019,"Other circulatory diseases",9.2
"8783","Mexico",2019,"Chronic obstructive pulmonary disease",23.1
"8784","Mexico",2019,"Asthma",1.1
"8785","Mexico",2019,"Other respiratory diseases",6.6
"8786","Mexico",2019,"Peptic ulcer disease",2.2
"8787","Mexico",2019,"Cirrhosis of the liver",24.6
"8788","Mexico",2019,"Appendicitis",0.6
"8789","Mexico",2019,"Gastritis and duodenitis",0.7
"8790","Mexico",2019,"Paralytic ileus and intestinal obstruction",2.2
"8791","Mexico",2019,"Inflammatory bowel disease",0.3
"8792","Mexico",2019,"Gallbladder and biliary diseases",2.8
"8793","Mexico",2019,"Pancreatitis",1.8
"8794","Mexico",2019,"Other digestive diseases",20.9
"8795","Mexico",2019,"Kidney diseases",36.7
"8796","Mexico",2019,"Benign prostatic hyperplasia",0.7
"8797","Mexico",2019,"Urolithiasis",0
"8798","Mexico",2019,"Other urinary diseases",5.9
"8799","Mexico",2019,"Rheumatoid arthritis",1.2
"8800","Mexico",2019,"Osteoarthritis",0.2
"8801","Mexico",2019,"Gout",0.1
"8802","Mexico",2019,"Back and neck pain",0.1
"8803","Mexico",2019,"Other musculoskeletal disorders",2.4
"8804","Mexico",2019,"Neural tube defects",0.5
"8805","Mexico",2019,"Cleft lip and cleft palate",0
"8806","Mexico",2019,"Down syndrome",0.4
"8807","Mexico",2019,"Congenital heart anomalies",3.5
"8808","Mexico",2019,"Other chromosomal anomalies",0.2
"8809","Mexico",2019,"Other congenital anomalies",2.7
"8810","Mexico",2019,"Road injury",12.9
"8811","Mexico",2019,"Poisonings",0.4
"8812","Mexico",2019,"Falls",2.1
"8813","Mexico",2019,"Fire, heat and hot substances",0.5
"8814","Mexico",2019,"Drowning",1.4
"8815","Mexico",2019,"Exposure to mechanical forces",1.1
"8816","Mexico",2019,"Other unintentional injuries",9.7
"8817","Mexico",2019,"Self-harm",5.3
"8818","Mexico",2019,"Interpersonal violence",25.3
"8819","Mexico",2019,"Collective violence and legal intervention",0.1
"8820","Mongolia",2019,"Tuberculosis",10.6
"8821","Mongolia",2019,"STDs excluding HIV",0.8
"8822","Mongolia",2019,"HIV/AIDS",0.6
"8823","Mongolia",2019,"Diarrhoeal diseases",1.7
"8824","Mongolia",2019,"Childhood-cluster diseases",0.4
"8825","Mongolia",2019,"Meningitis",0.7
"8826","Mongolia",2019,"Encephalitis",1.2
"8827","Mongolia",2019,"Hepatitis",0.4
"8828","Mongolia",2019,"Parasitic and vector diseases",0
"8829","Mongolia",2019,"Intestinal nematode infections",0
"8830","Mongolia",2019,"Other infectious diseases",0.4
"8831","Mongolia",2019,"Lower respiratory infections",14.5
"8832","Mongolia",2019,"Upper respiratory infections",0
"8833","Mongolia",2019,"Otitis media",0
"8834","Mongolia",2019,"Preterm birth complications",3.7
"8835","Mongolia",2019,"Birth asphyxia and birth trauma",3
"8836","Mongolia",2019,"Neonatal sepsis and infections",1.2
"8837","Mongolia",2019,"Other neonatal conditions",0.3
"8838","Mongolia",2019,"Protein-energy malnutrition",0
"8839","Mongolia",2019,"Other nutritional deficiencies",0.5
"8840","Mongolia",2019,"Mouth and oropharynx cancers",2.9
"8841","Mongolia",2019,"Oesophagus cancer",19.9
"8842","Mongolia",2019,"Stomach cancer",28.6
"8843","Mongolia",2019,"Colon and rectum cancers",4.4
"8844","Mongolia",2019,"Liver cancer",84.5
"8845","Mongolia",2019,"Pancreas cancer",4.3
"8846","Mongolia",2019,"Trachea, bronchus, lung cancers",20.6
"8847","Mongolia",2019,"Melanoma and other skin cancers",0.8
"8848","Mongolia",2019,"Breast cancer",2.5
"8849","Mongolia",2019,"Cervix uteri cancer",6.3
"8850","Mongolia",2019,"Corpus uteri cancer",0.3
"8851","Mongolia",2019,"Ovary cancer",1.8
"8852","Mongolia",2019,"Prostate cancer",1.1
"8853","Mongolia",2019,"Testicular cancer",0.2
"8854","Mongolia",2019,"Kidney cancer",2
"8855","Mongolia",2019,"Bladder cancer",1
"8856","Mongolia",2019,"Brain and nervous system cancers",2.3
"8857","Mongolia",2019,"Gallbladder and biliary tract cancer",0.6
"8858","Mongolia",2019,"Larynx cancer",1.3
"8859","Mongolia",2019,"Thyroid cancer",0.5
"8860","Mongolia",2019,"Mesothelioma",0.1
"8861","Mongolia",2019,"Lymphomas, multiple myeloma",1.7
"8862","Mongolia",2019,"Leukaemia",1
"8863","Mongolia",2019,"Other malignant neoplasms",5.6
"8864","Mongolia",2019,"Thalassaemias",0.1
"8865","Mongolia",2019,"Sickle cell disorders and trait",0
"8866","Mongolia",2019,"Other haemoglobinopathies and haemolytic anaemias",0.2
"8867","Mongolia",2019,"Other endocrine, blood and immune disorders",2.1
"8868","Mongolia",2019,"Alcohol use disorders",18.1
"8869","Mongolia",2019,"Drug use disorders",1.1
"8870","Mongolia",2019,"Eating disorders",0
"8871","Mongolia",2019,"Alzheimer disease and other dementias",17.6
"8872","Mongolia",2019,"Parkinson disease",3.6
"8873","Mongolia",2019,"Epilepsy",2.5
"8874","Mongolia",2019,"Multiple sclerosis",0.1
"8875","Mongolia",2019,"Other neurological conditions",1
"8876","Mongolia",2019,"Rheumatic heart disease",5.6
"8877","Mongolia",2019,"Hypertensive heart disease",10.5
"8878","Mongolia",2019,"Ischaemic heart disease",283.8
"8879","Mongolia",2019,"Stroke",216.3
"8880","Mongolia",2019,"Cardiomyopathy, myocarditis, endocarditis",10.8
"8881","Mongolia",2019,"Other circulatory diseases",9.6
"8882","Mongolia",2019,"Chronic obstructive pulmonary disease",18.2
"8883","Mongolia",2019,"Asthma",6
"8884","Mongolia",2019,"Other respiratory diseases",1.9
"8885","Mongolia",2019,"Peptic ulcer disease",9.4
"8886","Mongolia",2019,"Cirrhosis of the liver",75.2
"8887","Mongolia",2019,"Appendicitis",0.8
"8888","Mongolia",2019,"Gastritis and duodenitis",0.7
"8889","Mongolia",2019,"Paralytic ileus and intestinal obstruction",3.7
"8890","Mongolia",2019,"Inflammatory bowel disease",0.5
"8891","Mongolia",2019,"Gallbladder and biliary diseases",2.2
"8892","Mongolia",2019,"Pancreatitis",4.5
"8893","Mongolia",2019,"Other digestive diseases",3.4
"8894","Mongolia",2019,"Kidney diseases",17.9
"8895","Mongolia",2019,"Urolithiasis",0
"8896","Mongolia",2019,"Other urinary diseases",3.4
"8897","Mongolia",2019,"Gynecological diseases",0.2
"8898","Mongolia",2019,"Rheumatoid arthritis",0.4
"8899","Mongolia",2019,"Other musculoskeletal disorders",0.5
"8900","Mongolia",2019,"Neural tube defects",0.1
"8901","Mongolia",2019,"Cleft lip and cleft palate",0
"8902","Mongolia",2019,"Down syndrome",0.1
"8903","Mongolia",2019,"Congenital heart anomalies",3.2
"8904","Mongolia",2019,"Other chromosomal anomalies",0.3
"8905","Mongolia",2019,"Other congenital anomalies",2
"8906","Mongolia",2019,"Road injury",21.5
"8907","Mongolia",2019,"Poisonings",2.9
"8908","Mongolia",2019,"Falls",8.4
"8909","Mongolia",2019,"Fire, heat and hot substances",3
"8910","Mongolia",2019,"Drowning",4.7
"8911","Mongolia",2019,"Exposure to mechanical forces",2.5
"8912","Mongolia",2019,"Natural disasters",0.4
"8913","Mongolia",2019,"Other unintentional injuries",14.1
"8914","Mongolia",2019,"Self-harm",18
"8915","Mongolia",2019,"Interpersonal violence",6.1
"8916","Mongolia",2019,"Collective violence and legal intervention",0
"8917","Montenegro",2019,"Tuberculosis",0.2
"8918","Montenegro",2019,"STDs excluding HIV",0
"8919","Montenegro",2019,"Diarrhoeal diseases",0.1
"8920","Montenegro",2019,"Childhood-cluster diseases",0.2
"8921","Montenegro",2019,"Meningitis",0.2
"8922","Montenegro",2019,"Encephalitis",0.2
"8923","Montenegro",2019,"Hepatitis",0
"8924","Montenegro",2019,"Parasitic and vector diseases",0.1
"8925","Montenegro",2019,"Other infectious diseases",0.2
"8926","Montenegro",2019,"Lower respiratory infections",7.4
"8927","Montenegro",2019,"Upper respiratory infections",0
"8928","Montenegro",2019,"Otitis media",0
"8929","Montenegro",2019,"Preterm birth complications",1
"8930","Montenegro",2019,"Birth asphyxia and birth trauma",1.1
"8931","Montenegro",2019,"Neonatal sepsis and infections",0.1
"8932","Montenegro",2019,"Other neonatal conditions",0
"8933","Montenegro",2019,"Protein-energy malnutrition",0.1
"8934","Montenegro",2019,"Other nutritional deficiencies",0
"8935","Montenegro",2019,"Mouth and oropharynx cancers",0.9
"8936","Montenegro",2019,"Oesophagus cancer",1.6
"8937","Montenegro",2019,"Stomach cancer",5
"8938","Montenegro",2019,"Colon and rectum cancers",10.6
"8939","Montenegro",2019,"Liver cancer",4.6
"8940","Montenegro",2019,"Pancreas cancer",5.9
"8941","Montenegro",2019,"Trachea, bronchus, lung cancers",33.8
"8942","Montenegro",2019,"Melanoma and other skin cancers",1.1
"8943","Montenegro",2019,"Breast cancer",13.2
"8944","Montenegro",2019,"Cervix uteri cancer",2.4
"8945","Montenegro",2019,"Corpus uteri cancer",1.2
"8946","Montenegro",2019,"Ovary cancer",1.9
"8947","Montenegro",2019,"Prostate cancer",6.4
"8948","Montenegro",2019,"Testicular cancer",0.4
"8949","Montenegro",2019,"Kidney cancer",2.1
"8950","Montenegro",2019,"Bladder cancer",3
"8951","Montenegro",2019,"Brain and nervous system cancers",6
"8952","Montenegro",2019,"Gallbladder and biliary tract cancer",0.7
"8953","Montenegro",2019,"Larynx cancer",4.6
"8954","Montenegro",2019,"Thyroid cancer",0.4
"8955","Montenegro",2019,"Lymphomas, multiple myeloma",2.6
"8956","Montenegro",2019,"Leukaemia",2.2
"8957","Montenegro",2019,"Other malignant neoplasms",12.8
"8958","Montenegro",2019,"Thalassaemias",0
"8959","Montenegro",2019,"Sickle cell disorders and trait",0
"8960","Montenegro",2019,"Other haemoglobinopathies and haemolytic anaemias",0.1
"8961","Montenegro",2019,"Other endocrine, blood and immune disorders",0.6
"8962","Montenegro",2019,"Alcohol use disorders",1.1
"8963","Montenegro",2019,"Drug use disorders",1.8
"8964","Montenegro",2019,"Eating disorders",0
"8965","Montenegro",2019,"Alzheimer disease and other dementias",17.7
"8966","Montenegro",2019,"Parkinson disease",5.4
"8967","Montenegro",2019,"Epilepsy",0.8
"8968","Montenegro",2019,"Multiple sclerosis",0.9
"8969","Montenegro",2019,"Other neurological conditions",0.4
"8970","Montenegro",2019,"Rheumatic heart disease",1.3
"8971","Montenegro",2019,"Hypertensive heart disease",4.6
"8972","Montenegro",2019,"Ischaemic heart disease",151.1
"8973","Montenegro",2019,"Stroke",184.8
"8974","Montenegro",2019,"Cardiomyopathy, myocarditis, endocarditis",27.1
"8975","Montenegro",2019,"Other circulatory diseases",25.4
